,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
ZNF823,0.0,0.069298975,0.053419974,0.0,0.091893405,0.023310702,0.008156444,0.0,0.0,0.011654795,0.015831226,0.0060673817,0.0,0.03637609,0.00838708,0.041429583,0.0,0.09501126,0.0,0.036434438,0.19711475,0.0,0.0,0.040997036,0.0,0.051932003
ZNF563,0.0,0.014135036,0.066220485,0.0,0.15413547,0.0,0.037099354,0.009633238,0.0,0.038030762,0.0,0.0060840724,0.0,0.19146898,0.0,0.0,0.10272859,0.023346769,0.048356652,0.035324294,0.0,0.031332172,0.03501631,0.029280813,0.0,0.06892308
GCSAML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03162168,0.15636502,0.02333766,0.038960338,0.0,0.0,0.0,0.0,0.05653325,0.106441475,0.025296122,0.0,0.12078794,0.0,0.0,0.0,0.0,0.0
ZNF136,0.0,0.04174768,0.087037854,0.11792031,0.026212389,0.086181514,0.15804389,0.048195243,0.028037809,0.046400227,0.0,0.03828402,0.025907092,0.0,0.037763815,0.0038753306,0.019908754,0.100004144,0.1193942,0.0,0.43022826,0.0,0.041131847,0.0,0.08217066,0.03002301
ZNF20,0.0,0.01810354,0.02161458,0.0,0.0,0.0021000525,0.0,0.0043340884,0.00807936,0.019405674,0.0,0.0,0.0,0.03736527,0.014395277,0.015366943,0.0,0.00884344,0.032343436,0.007317747,0.0,0.07969918,0.0,0.0,0.0,0.061229426
ZNF844,0.0,0.00894619,0.057354085,0.04659064,0.14670114,0.051554393,0.081447035,0.061965093,0.0,0.16661309,0.0,0.077664904,0.0,0.05001192,0.0,0.038359202,0.009588153,0.008143708,0.018552972,0.04814987,0.22670653,0.009450336,0.0,0.117927656,0.016973441,0.11830294
ZNF433,0.0,0.05017758,0.033637002,0.1253958,0.09343781,0.03816887,0.0040126303,0.0146341305,0.0,0.089180574,0.0,0.02444877,0.0,0.013546964,0.0,0.020211399,0.0,0.024433978,0.00585661,0.054278903,0.15008348,0.02172896,0.05433777,0.0,0.033791527,0.0
ZNF763,0.0,0.022342768,0.063407175,0.0,0.08443663,0.0,0.00019187355,0.0,0.0,0.0037660191,0.04092512,0.048636094,0.0,0.037579864,0.016978677,0.0056914543,0.03751468,0.026278391,0.020589596,0.0,0.006681796,0.0,0.03893731,0.14667837,0.0,0.029246084
OR14K1,0.0,0.0,0.0,0.0,0.044380225,0.011270712,0.0,0.0,0.004197108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01227155,0.0031400698,0.015701747,0.11605291,0.0,0.009297734,0.002325088,0.0,0.04165745
ZNF439,0.0,0.039965592,0.047545757,0.046667077,0.0,0.023282465,0.021368848,0.049284037,0.009012286,0.044992335,0.00950962,0.05257502,0.0029278072,0.0,0.012687815,0.0,0.0,0.05344074,0.0,0.0,0.043773606,0.0,0.03569437,0.026832622,0.031040382,0.0
ZNF440,0.0,0.0,0.029505543,0.0,0.015848456,0.0,0.0,0.0,0.0,0.0,0.0035152151,0.0,0.0,0.0,0.0075714095,0.0,0.0,0.019840445,0.0,0.009321462,0.0,0.03670232,0.0014416202,0.011306313,0.0,0.003615876
ZNF441,0.0,0.09306613,0.027205622,0.029769812,0.17836542,0.0047037257,0.030437678,0.04438611,0.04708828,0.03388306,0.03506856,0.16432074,0.008048108,0.11754665,0.060967788,0.06168584,0.0063540637,0.0,0.020250391,0.0,0.0,0.028071148,0.0,0.0,0.013149624,0.0
ACP5,0.0,0.0,0.23399071,0.0,0.028496007,0.006917595,0.0,0.06511542,0.19562687,0.14875543,0.0,0.019795919,0.0,0.0,0.0,0.009402982,0.0,0.021976244,0.049210493,0.0,0.0,0.0,0.0,0.0,0.030856531,0.0
NLRP3,0.0,0.0,0.043462977,0.006716406,0.0,0.0,0.0,0.015452162,0.030934744,0.0,0.017644515,0.052877743,0.00035284902,0.0,0.0,0.014788533,0.0,0.0,0.0,0.020127708,0.012479596,0.022718862,0.0,0.0,0.034140185,0.0
ZNF627,0.0,0.007702978,0.04163405,0.0,0.08846717,0.0,0.0,0.0,0.0,0.026353993,0.037250593,0.0026267427,0.0,0.058247242,0.019261966,0.009805789,0.043024536,0.0,0.0,0.01738841,0.07193554,0.0,0.008268526,0.0507709,0.028531663,0.017235883
TRIM58,0.0,0.014687921,0.0,0.03215922,0.11696541,0.0,0.0,0.0,0.0,0.034935996,0.0,0.02692646,0.0,0.11830668,0.0,0.0,0.0,0.087773636,0.0,0.12020002,0.053163428,0.0,0.047019444,0.0,0.0,0.089376435
OR2W3,0.0,0.0,0.0,0.0,0.035903186,0.0,0.0,0.0,0.00034307042,0.0,0.002324374,0.0010492622,0.0,0.0042003924,0.011967708,0.0,0.0036451279,0.0038960753,0.0,0.034109116,0.0,0.0,0.0,0.0,0.0,0.015621509
ZNF672,0.0,0.017358795,0.021539727,0.049056523,0.17959006,0.0,0.012343333,0.07577865,0.0832215,0.20651205,0.037045557,0.0,0.0069177486,0.03156024,0.06853342,0.0,0.0,0.0,0.06779992,0.2947888,0.0,0.0826441,0.03536205,0.11770477,0.051783755,0.14050104
ZNF692,0.0,0.0,0.11282875,0.0,0.31208292,0.15906173,0.0,0.0,0.21677715,0.14742318,0.0847966,0.15444578,0.0,0.7552237,0.086303405,0.042147256,0.037605733,0.31133726,0.018283833,0.6028015,0.80568534,0.0,0.2038684,0.30069053,0.06681849,0.29347926
FAM110C,0.0,0.021587737,0.12670171,0.019717747,0.015966266,0.0,0.027853772,0.0,0.016655663,0.035707194,0.0,0.055113643,0.013057523,0.0,0.00072792836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012033519,0.0046779527
ACP1,0.0,0.23692724,0.11889662,0.3453507,0.5739155,0.1127559,0.3127672,0.114133045,0.019524973,0.24203797,0.3569711,0.028295817,0.05614929,0.4849181,0.17657529,0.0,0.0,0.048714176,0.16854781,0.20891346,0.63587976,0.22590767,0.12106945,0.0,0.0,0.03158254
EPOR,0.0,0.06857658,0.028793735,0.00863152,0.3625968,0.0,0.018320652,0.004745151,0.0,0.051379766,0.0,0.027378356,0.0,0.26897305,0.049274437,0.012057217,0.063550845,0.08595892,0.015567819,0.08484939,0.0,0.021939471,0.0,0.0,0.068141356,0.0
SWSAP1,0.0,0.028347192,0.024143582,0.0,0.17054576,0.00605363,0.0,0.022368051,0.0,0.047193423,0.0,0.005003506,0.014905949,0.13611501,0.0,0.029221095,0.032216564,0.0,0.016296228,0.010715149,0.22627166,0.024558283,0.015099761,0.02613516,0.0072576012,0.040475998
TMEM18,0.0,0.07465708,0.11711882,0.074528545,0.1722409,0.017787049,0.059608016,0.047975276,0.06069986,0.0830792,0.09697136,0.06533682,0.05495432,0.35070512,0.0,0.015083892,0.055884603,0.01795316,0.21329929,0.12737356,0.7795013,0.0,0.06395541,0.0,0.060775094,0.08563234
SNTG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04784369,0.0,0.0,0.03731704,0.0,0.034348726,0.013924526,0.22344388,0.0,0.04011027,0.018412082,0.0,0.0,0.0,0.0,0.014738869,0.0
ZNF799,0.0,0.0,0.03989647,0.041334257,0.20679767,0.06263547,0.1180256,0.019831974,0.003307051,0.048178267,0.0,0.05117563,0.0,0.091370195,5.067812e-05,0.0,0.0,0.021776188,0.0,0.06551664,0.0,0.06307242,0.0,0.008056101,0.037491422,0.1342416
ZNF669,0.0,0.0026707735,0.035714462,0.0,0.04014559,0.03533773,0.0,0.0015001392,0.0,0.0100329975,0.0,0.0019801648,0.0,0.011105622,0.009609066,0.0,0.0,0.010104147,0.02824848,0.0007668726,0.11280959,0.0,0.012193898,0.0,0.020557728,0.044895645
MTR,0.0,0.08443368,0.124547064,0.13033774,0.17127533,0.09243433,0.25892082,0.04546773,0.031174578,0.14794828,0.10782275,0.15897751,0.05101112,0.06863802,0.0,0.10125252,0.07838422,0.062848926,0.12943116,0.12487702,0.3299687,0.022544323,0.0,0.34994662,0.07449027,0.0
FH,0.0,0.032369837,0.12169328,0.059249077,0.41936007,0.03065992,0.10911131,0.080841176,0.0054989043,0.12222988,0.0,0.105455,0.3771135,0.2297595,0.0,0.17229164,0.06055834,0.16577952,0.0,0.16976564,0.26817998,0.0,0.041923203,0.0,0.03765421,0.1684337
PODNL1,0.0,0.0,0.078332305,0.035854194,0.0,0.0,0.0,0.013977943,0.0,0.015111164,0.0,0.1746169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050710626,0.0,0.0,0.0,0.0
MT1HL1,0.0,0.0,0.0,0.0,0.0,0.010248887,0.0,0.0040551974,0.0459024,0.108015016,0.0,0.011237689,0.008934402,0.0,0.00071552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSWIM4,0.0,0.080841795,0.15731597,0.0,0.004843636,0.01117994,0.0,0.0,0.05238035,0.04161818,0.0,0.03874008,0.031637862,0.017314862,0.0,0.0,0.0,0.02620736,0.0,0.0070710313,0.09125192,0.08196628,0.038218163,0.021392131,0.026894202,0.0
RYR2,0.0,0.0,0.0,0.0,0.027641762,0.0151591115,0.0,0.0,0.0,0.0,0.0,0.0,0.09870845,0.0,0.142728,0.07346355,0.0,0.0,0.026604684,0.0,0.0,0.015815098,0.00852147,0.09456213,0.0,0.0
MRI1,0.0,0.083719805,0.11790398,0.0,0.22724752,0.029364135,0.0,0.0,0.0,0.15730989,0.11852968,0.19589515,0.0,0.3979053,0.06813857,0.0,0.13780311,0.0,0.0,0.19621272,0.13307318,0.17028636,0.06762421,0.15973477,0.015345539,0.0
CCDC130,0.0,0.20841783,0.113446526,0.123261206,0.19474739,0.04302842,0.0,0.075534955,0.07188462,0.084101565,0.17536338,0.14650618,0.0,0.12275629,0.067644194,0.009374096,0.1423096,0.023051996,0.11308107,0.23684455,0.0,0.049967717,0.12785317,0.19173813,0.07678764,0.042043302
CHRM3,0.0,0.006827698,0.0,0.0,0.037872154,0.0,0.05370497,0.0,0.0,0.0,0.02406279,0.0,0.0,0.0,0.0,0.0,0.0,0.011315967,0.0,0.0057634306,0.025925187,0.0,0.0,0.0,0.0,0.028349811
STX10,0.0,0.0,0.22459888,0.0,0.35340384,0.03307561,0.0045689754,0.0,0.0,0.07929957,0.13483588,0.06843717,0.0,0.37174228,0.046292067,0.059142437,0.109686874,0.09489363,0.30153736,0.20265579,0.6630559,0.08475648,0.0,0.08915806,0.075373754,0.030717123
NACC1,0.0,0.031403217,0.09509957,0.0,0.22801512,0.03900001,0.060677454,0.041255753,0.009482124,0.051471077,0.1479118,0.0,0.064250946,0.021717254,0.07776316,0.18438014,0.064125,0.17941073,0.20791675,0.33314702,0.052089762,0.0,0.05296162,0.2161927,0.054155834,0.22961077
LYL1,0.0,0.0,0.0036606463,0.007884341,0.0,0.017711628,0.00012180326,0.027297067,0.0,0.006108572,0.01620518,0.02764701,0.0,0.0,0.08108827,0.0002222843,0.11604875,0.0,0.07455947,0.050901227,0.0,0.0,0.0035544995,0.06934484,0.05756627,0.013340737
GREM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062636174,0.0,0.30571496,0.0,0.12955496,0.10857627,0.17177166,0.083441645,0.0457361,0.0,0.0,0.0,0.03645392,0.0,0.0,0.0
OPN3,0.0,0.0,0.041357547,0.011442236,0.01771642,0.0,0.0,0.020741355,0.001817935,0.03121008,0.0,0.049142838,0.0,0.07516205,0.0016814343,0.010205607,0.0,0.030358335,0.0,0.0,0.059713054,0.0005159334,0.0014537115,0.0,0.014933962,0.0
ZNF490,0.0,0.09351587,0.032257434,0.009770424,0.09922129,0.016076764,0.0074927076,0.0,0.0,0.037134614,0.0,0.06411708,0.0,0.023884468,0.006689085,0.0020409985,0.122289695,0.027111696,0.060145494,0.0,0.08153319,0.02754831,0.06253918,0.0,0.0068964814,0.097093
GCDH,0.0,0.067143984,0.048376407,0.0,0.09124064,0.03314547,0.13698922,0.022768727,0.06788563,0.09321544,0.058596518,0.037397627,0.0,0.033049185,0.03949979,0.06842393,0.034962125,0.06181981,0.0,0.18314365,0.25626758,0.010002069,0.09797343,0.18012638,0.0,0.14302552
RNASEH2A,0.0,0.019898709,0.0031940213,0.0097163655,0.0022389768,0.0,0.006193268,0.0067444975,0.0,0.0,0.0,0.0,0.0,0.01104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0006158651,0.0,0.014068122,0.011809782,0.0,0.0
DESI2,0.0,0.07389443,0.16153522,0.0,0.22075352,0.12807934,0.18156622,0.019293332,0.0,0.07488241,0.016298445,0.031062737,0.057907198,0.13292116,0.15932874,0.0,0.4265229,0.0860963,0.22517814,0.087837085,0.0,0.13875145,0.030026514,0.06373664,0.014513902,0.0
KIF26B,0.0,0.0,0.02736832,0.010255124,0.0,0.016820986,0.0,0.020605668,0.015578248,0.0047183866,0.0,0.0,0.034491472,0.0,0.016844636,0.07749304,0.14885229,0.0,0.010318045,0.0,0.0,0.10876671,0.0,0.040947333,0.012139137,0.0
CNST,0.0,0.012583164,0.025857704,0.08451758,0.11072434,0.12039289,0.020540457,0.03765292,0.033812683,0.0167109,0.13663836,0.0,0.0,0.18203348,0.047752075,0.0,0.00506505,0.1226273,0.0,0.30428177,0.016684791,0.12896052,0.06267892,0.31002384,0.10004266,0.117362104
TNPO2,0.0,0.0572339,0.015924986,0.226689,0.0,0.17304112,0.09902172,0.0,0.08656784,0.12507896,0.0,0.14349885,0.1320027,0.008833852,0.21679483,0.0,0.01130064,0.15148656,0.0,0.19928478,0.39698744,0.1635271,0.18786964,0.24064869,0.019900257,0.028980812
FBXW9,0.0,0.14310741,0.023743678,0.0,0.16166806,0.00818441,0.007039046,0.0,0.0,0.06420188,0.016943788,0.012599818,0.0,0.06858897,0.0,0.042931106,0.055627897,0.016646333,0.0,0.022990813,0.1472153,0.0,0.0,0.0,0.034259673,0.047905724
AHCTF1,0.0,0.017962392,0.052741293,0.01958275,0.30062425,0.006855164,0.055858657,0.04246888,0.04918217,0.048493683,0.0,0.18527906,0.0,0.1444609,0.10597239,0.046748616,0.104761176,0.020133013,0.06105171,0.052176736,0.096483,0.0,0.0,0.11561939,0.030006886,0.0
ZNF695,0.0,0.0,0.0,0.0,0.036285706,0.0,0.0,0.0,0.00071501645,0.0,0.0,0.0,0.0,0.0,0.0,0.004862457,0.02521373,0.017759752,0.0,0.02000674,0.044360146,0.0,0.0,0.0,0.0,0.0
WDR83,0.0,0.044109683,0.008816667,0.020832924,0.0,0.07772617,0.0,0.017010264,0.0,0.047227707,0.0,0.023395568,0.03369661,0.0,0.06681245,0.011629307,0.020758746,0.056270514,0.0,0.06844337,0.12970503,0.0,0.0,0.027789306,0.036237106,0.116250746
ZNF670,0.0,0.00411259,0.050424043,0.0,0.08219545,0.0,0.0,0.0,0.0,0.012300894,0.0,0.0,0.0070464453,0.12716314,0.0,0.045802165,0.045644324,0.01342422,0.0,0.0,0.1590893,0.040747225,0.023983413,0.018694473,0.0,0.009149454
ZNF225,0.0,0.0,0.0012173417,0.0,0.037905477,0.0019176081,0.021864038,0.0008876471,0.017024864,0.008861567,0.0,0.028509703,0.0,0.048795376,0.0069527873,0.0,0.0,0.039453465,0.0,0.0,0.0,0.0,0.0,0.0,0.006414783,0.0
NMNAT2,0.0,0.0,0.0,0.0,0.056701086,0.0043328363,0.0,0.0,0.0,0.0,0.0,0.06892718,0.0,0.04703921,0.0066487226,0.0,0.0,0.0,0.0,0.0012324897,0.0,0.025837017,0.0,0.0,0.007398579,0.0
PIFO,0.0,0.0,0.0,0.0,0.0,0.031397484,0.0066344305,0.0,0.0244445,0.1625663,0.0,0.0,0.0,0.0,0.0,0.04324125,0.0,0.028075267,0.050803486,0.03952581,0.0,0.0,0.0,0.005134639,0.0,0.0
RBBP9,0.0,0.0,0.13440812,0.07417768,0.08575554,0.043119084,0.027327495,0.012428498,0.0,0.013063568,0.08204107,0.0001944309,0.0,0.1713658,0.0,0.018331496,0.14774692,0.06182475,0.23373245,0.14670217,0.1783859,0.0,0.07716666,0.08687054,0.0077821095,0.0
CDS2,0.0,0.24227926,0.06079666,0.11021353,0.19119057,0.14754546,0.23962685,0.13133043,0.03133022,0.24012256,0.19156283,0.1496691,0.0,0.0,0.0,0.14126216,0.27304104,0.04568429,0.24962397,0.16310804,0.0,0.17407003,0.0992145,0.6694977,0.14609066,0.25022033
SEMA6C,0.0,0.0,0.02160362,0.0,0.0,0.035054214,0.031867135,0.0,0.026554167,0.004708734,0.030144015,0.020090794,0.048787907,0.0,0.073993444,0.016223788,0.035034105,0.0,0.0,0.07339351,0.07195109,0.02003939,0.015127944,0.06488821,0.06413031,0.0
TNFAIP8L2,0.0,0.0,0.03410504,0.0219375,0.0,0.0028243668,0.00037269836,0.008204181,0.0058863843,0.0,0.012991195,0.028241955,0.007888781,0.0,0.0,0.005413144,0.0022194795,0.014529201,0.0,0.0,0.034491416,0.013459648,0.0,0.0,0.0,0.0014138873
LYSMD1,0.0,0.016208671,0.023009086,0.007113055,0.091278076,0.0,0.0031723408,0.0,0.013533698,0.03445766,0.035248898,0.051379442,0.0,0.08228658,0.02553652,0.0,0.14544041,0.0,0.0,0.0,0.12990065,0.0,0.0,0.048682258,0.017479263,0.02645975
PRNP,0.0,0.43199843,0.121942155,0.11506165,0.0,0.18433256,0.17243549,0.43870533,0.507886,0.0042070234,0.26949373,0.93443906,0.99733853,0.12268489,0.48950678,0.18777014,0.7885505,0.122304335,0.7117626,0.002636815,0.0,0.272824,0.60823244,0.90242314,0.0,0.10749541
ADRA1D,0.0,0.0,0.0,0.0,0.0,0.0025000433,0.0,0.03395633,0.0,0.0009536932,0.041241493,0.048272815,0.11743002,0.0,0.06205342,0.03809394,0.0,0.0,0.08763505,0.0,0.0,0.0,0.003033946,0.05749183,0.0139047615,0.0
PI4KB,0.0,0.37524816,0.10654436,0.25124562,0.19816737,0.08176156,0.08162483,0.036832727,0.0,0.23513806,0.10929872,0.09320055,0.29111776,0.13608891,0.22914016,0.08706408,0.2669242,0.0,0.1274903,0.25662157,0.56266797,0.23792465,0.16407031,0.17274824,0.11396751,0.087640546
RFX5,0.0,0.0,0.32425582,0.14133812,0.43585992,0.027610091,0.08525442,0.021054652,0.048058063,0.0,0.3456777,0.14239381,0.02332953,0.0,0.089895226,0.37435222,0.13430393,0.16285552,0.004967015,0.14331004,0.1680366,0.15021905,0.00085837673,0.09638338,0.093059555,0.29342115
SELENBP1,0.0,0.032644663,0.51363295,0.05553502,0.21816239,0.1891509,0.019964386,0.0,0.06754815,0.08412847,0.0,0.0,1.3881215,0.0,0.32607475,0.4873832,0.5903695,0.1365197,1.0138813,0.0,0.18524346,0.0,0.2182845,0.28090808,0.010560468,0.0005300673
MAVS,0.0,0.297723,0.12205605,0.0,0.06661668,0.096793346,0.0,0.066350766,0.1736243,0.16337605,0.073685095,0.2588523,0.11409612,0.09624115,0.08201223,0.17922023,0.1293644,0.0017819441,0.0,0.20339727,0.74497616,0.18306252,0.42280233,0.0,0.07684583,0.12757285
POGZ,0.0,0.09427818,0.23824297,0.0,0.38110304,0.27621624,0.23480581,0.12458968,0.09061685,0.123546645,0.2777581,0.20137906,0.0,0.40870607,0.1861233,0.12921338,0.2507405,0.23540208,0.068167925,0.4584384,0.51397777,0.0070143794,0.10703628,0.26205134,0.18556747,0.0
CDC25B,0.0,0.1442111,0.1591624,0.074444436,0.015707048,0.0,0.0,0.0016069653,0.0,0.008618527,0.024225406,0.1991006,0.29154417,0.0,0.11734044,0.016881213,0.2133067,0.0,0.36602563,0.01154457,0.27592194,0.027494244,0.0,0.22286414,0.08314393,0.010047299
HSPA12B,0.0,0.0,0.0062670237,0.0,0.0028148144,0.0,0.0016274761,0.0051972913,0.002501351,0.027958598,0.0,0.077574864,0.0,0.0,0.014237797,0.0,0.045423225,0.0,0.0,0.0,0.04143933,0.0,0.0,0.0,0.11068347,0.009490966
SIGLEC1,0.0,0.0,0.00492652,0.026833775,0.0,0.00413502,0.0,0.03364001,0.023370935,0.0,0.0,0.0,0.0,0.0,0.004248443,0.026973877,0.0,0.0,0.0086000385,0.0,0.0,0.0044237934,0.0,0.0,0.010938576,0.0
ADAM33,0.0,0.0,0.0,0.0,0.0,0.023960847,0.0,0.0,0.0,0.0,0.3867138,0.2017292,0.6349716,0.0,0.26521888,0.28015542,1.0392698,0.0,0.9376208,0.0,0.0,0.03702741,0.0,0.41695338,0.09808017,0.0
ATRN,0.0,0.054942425,0.107157335,0.14207894,0.26504683,0.0758916,0.0721292,0.02396804,0.050005313,0.07518694,0.06184032,0.12328017,0.015073069,0.24921575,0.05899991,0.06425851,0.08288296,0.120410725,0.03866781,0.12221833,0.22037995,0.0,0.0012229003,0.005657302,0.061568797,0.051747322
OAZ3,0.0,0.0,0.0,0.016089328,0.24937925,0.0,0.06501992,0.0,0.0,0.09617144,0.0,0.0,0.0,0.3730456,0.0,0.002545754,0.039720643,0.026925812,0.0489929,0.0858042,0.025319664,0.0,0.07835458,0.0,0.0,0.09168688
SLC4A11,0.0,0.0,0.061117716,0.0,0.0,0.0077877,0.011254258,0.0,0.0,0.07078479,0.0,0.0,0.0,0.015359938,0.0,0.0002878746,0.014930367,0.02036252,0.050834402,0.007186862,0.027957065,0.0,0.0,0.023322223,0.0,0.0
ITPA,0.0,0.0,0.18786114,0.0073937234,0.27206066,0.07145407,0.111000724,0.031669028,0.06809798,0.066773295,0.20760946,0.087436356,0.0,0.14232141,0.010553951,0.0,0.023540914,0.23067413,0.0048858426,0.32469553,0.18310148,0.16571969,0.07218553,0.11248944,0.009011396,0.3138323
TDRKH,0.0,0.012663356,0.0024691839,0.0011546386,0.13486147,0.01964967,0.00037185062,0.014032027,0.02171111,0.024439413,0.0,0.0,0.0,0.028044915,0.0,0.0,0.011777465,0.053575665,0.0066876076,0.0,0.01704105,0.0,0.04426231,0.0,0.010658338,0.047849365
LZTS3,0.0,0.0,0.13583188,0.0,0.0,0.0,0.0,0.0,0.06123732,0.18881434,0.026871327,0.0061456617,0.05840186,0.019226491,0.017684147,0.022140617,0.010726429,0.01037052,0.0,0.025359724,0.113746315,0.06654342,0.060479406,0.11609057,0.004764793,0.00078818144
FASTKD5,0.0,0.12476544,0.092672236,0.030420788,0.11392843,0.0006693935,0.15557829,0.01295302,0.0141889155,0.068847515,0.045809124,0.072027154,0.044161923,0.08474845,0.0,0.046690725,0.010927639,0.0,0.0,0.13698271,0.15658481,0.087483,0.0,0.0,0.032209538,0.040309653
UBOX5,0.0,0.16982414,0.03314928,0.042681783,0.07213948,0.040457483,0.0,0.05088988,0.0,0.069630265,0.0,0.026011037,0.0,0.17496137,0.1401749,0.12721963,0.08131379,0.052709766,0.024277996,0.0,0.2747939,0.0,0.069840364,0.080938555,0.0444183,0.0
RORC,0.0,0.15175058,0.16930139,0.0,0.7926723,0.0501782,0.091031134,0.0,0.00091011444,0.17039207,0.03374798,0.047149714,0.0,0.8265967,0.0037883543,0.0,0.0,0.14349274,0.0,0.07337286,0.09554689,0.0060138223,0.0,0.0,0.042991214,0.18954034
C2CD4D,0.0,0.0,0.0071450225,0.0,0.028681474,0.0,0.0,0.0042539127,0.0,0.0067428728,0.0,0.0,0.0,0.09449636,0.0,0.0,0.021776838,0.013723484,0.0,0.057325177,0.010547947,0.02048436,0.011594746,0.0,0.0,0.013100563
GPCPD1,0.0,0.007407486,0.31877336,0.07512605,0.27962556,0.19255143,0.0,0.0,0.33688766,0.22099666,0.23910968,0.083047435,0.116613254,0.63073003,0.20731656,0.022885785,0.37294468,0.06791559,0.37044537,0.13861482,0.5622569,0.2903329,0.31170928,0.3680785,0.13349909,0.012815572
GABPB2,0.0,0.08305556,0.10739582,0.0,0.11141447,0.13347791,0.0,0.06403742,0.04276398,0.05566037,0.047820702,0.24435914,0.15895395,0.110615686,0.08767596,0.10803756,0.10138038,0.06445823,0.2323527,0.15189263,0.2088694,0.06198657,0.13334377,0.0,0.052752554,0.09211133
MLLT11,0.0,0.0,0.018539522,0.023727138,0.054851457,0.0,0.023699217,0.0,0.0113007715,0.0,0.0,0.13373025,0.21058981,0.053187873,0.044759147,0.003980479,0.10877921,0.017006066,0.120890655,0.0,0.09102278,0.0,0.0,0.0,0.008900985,0.0151870875
MACROD2,0.0,0.0046656677,0.23683065,0.0,0.0,0.0,0.09698338,0.0,0.0,0.10056703,0.07310055,0.053468976,0.0,0.11492266,0.0,0.0,0.13327578,0.058615208,0.0,0.099676326,0.15176667,0.0,0.0,0.12444788,0.0,0.12182985
DZANK1,0.0,0.04104121,0.01237277,0.0048294105,0.11608767,0.0,0.0,0.0,0.0,0.0,0.019421777,0.0,0.021709047,0.09919854,0.0,0.0,0.012568617,0.010782211,0.0,0.041739866,0.0,0.047641344,0.0,0.0,0.014041981,0.0074645653
ZNF133,0.0,0.08255212,0.06417562,0.032474343,0.25648004,0.0,0.022565102,0.0003671849,0.0,0.093808815,0.0,0.003845955,0.0,0.13615288,0.099367015,0.023326887,0.10317591,0.0,0.0,0.02685396,0.17786628,0.096377276,0.09830069,0.17475903,0.033365164,0.045137867
KAT14,0.0,0.023690557,0.07398715,0.024033096,0.23690024,0.04783803,0.051800508,0.019917734,0.0,0.06742552,0.06441847,0.0,0.0,0.17741399,0.023287682,0.12712066,0.06338756,0.07280775,0.0,0.0,0.21203268,0.0,0.06509614,0.16559434,0.049013667,0.03892529
CIART,0.0,0.0,0.013820463,0.023364613,0.039118133,0.0,0.009138173,0.015421472,0.029524386,0.0,0.10713348,0.0018663914,0.058415372,0.0071382355,0.07864429,0.11875494,0.08982711,0.022359079,0.0,0.027003486,0.0,0.0,0.031163229,0.0,0.004049121,0.0
RPRD2,0.0,0.0,0.12164834,0.17464644,0.36211985,0.043268036,0.14219975,0.06947401,0.0,0.1825722,0.115640424,0.169488,0.0,0.0,0.14248525,0.06522007,0.026192524,0.042696223,0.0,0.12113611,0.057444196,0.14688411,0.0,0.35614568,0.06224167,0.051165506
ECM1,0.0,0.0,0.084632106,0.05398279,0.13532619,0.022305032,0.0,0.038403068,0.12138682,0.0,0.08546881,0.40481883,0.19879347,0.0,0.1280549,0.03383554,0.8080922,0.0,0.0,0.0,0.0,0.06449338,0.008431191,0.0,0.030596865,0.009236618
ADAMTSL4,0.0,0.0,0.018488605,0.0,0.0,0.0,0.0,0.0,0.0,0.0037257844,0.08811683,0.312004,0.14333221,0.0,0.0,0.0,0.3277292,0.0008351514,0.0,0.0,0.0,0.0,0.00821535,0.0,0.012597233,0.0
BFSP1,0.0,0.0047222027,0.0,0.0,0.0,0.025935145,0.0,0.002053051,0.00068831263,0.010844707,0.0065499255,0.0,0.045766234,0.0,0.00745709,0.0075079254,0.0031645428,0.015436838,0.0030084462,0.0,0.0,0.009686713,0.0,0.0,0.013404718,0.0
PCSK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551833,0.054770447,0.0,0.0067705684,0.025353417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIF16B,0.0,0.0,0.08373744,0.0,0.1842253,0.0,0.06963207,0.015917256,0.0,0.04082639,0.10176881,0.037908573,0.011065618,0.22550248,0.078613736,0.029965602,0.028724058,0.0,0.0,0.12580945,0.20649128,0.019726098,0.0301104,0.0041506616,0.026355688,0.0
FLRT3,0.0,0.0,0.42184985,0.0,0.0,0.0,0.0,0.07145259,0.030108262,0.15765801,0.00085905707,0.23444526,0.0,0.0,0.0,0.0,0.0,0.01810662,0.0,0.0,0.0,0.0,0.026404832,0.04198273,0.028194029,0.0
